Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Education_Level,Customer_Job,Income,Marital_Status,state_cd,Cust_Satisfaction_Score,Age_Group,Income_Group
717725433,Blue,355,1,83,25-06-2023,Week-26,Q2,2023,1606.0,0,2258,37,0.0,Swipe ,Bills,203.22,0,48,F,Post-Graduate,Blue-collar,24374,Married,TX,2,40-49,Medium Income
717727308,Blue,300,0,69,25-06-2023,Week-26,Q2,2023,4204.0,499,4740,67,0.119,Swipe ,Bills,853.2,0,56,M,Graduate,White-collar,76311,Single,FL,3,50-59,High Income
717728808,Blue,250,1,90,25-06-2023,Week-26,Q2,2023,4531.0,1214,1414,40,0.268,Swipe ,Fuel,169.68,0,38,F,Graduate,Selfemployeed,13532,Married,CA,3,30-39,Low Income
717730533,Blue,195,0,44,25-06-2023,Week-26,Q2,2023,1614.0,925,2659,63,0.573,Swipe ,Travel,558.39,0,54,F,High School,Blue-collar,31256,Married,NY,3,50-59,Medium Income
717733158,Blue,225,1,97,25-06-2023,Week-26,Q2,2023,3186.0,2517,4197,84,0.79,Swipe ,Grocery,503.64,0,41,M,Unknown,Selfemployeed,53347,Single,TX,3,40-49,High Income
717740658,Blue,175,0,46,25-06-2023,Week-26,Q2,2023,1850.0,942,4134,78,0.509,Online ,Fuel,909.48,0,42,M,Graduate,Selfemployeed,51304,Single,NY,1,40-49,High Income
717742908,Blue,490,0,120,25-06-2023,Week-26,Q2,2023,12967.0,2517,4520,74,0.194,Swipe ,Fuel,497.2,0,54,M,High School,Selfemployeed,66692,Married,FL,3,50-59,High Income
717748608,Blue,290,1,84,25-06-2023,Week-26,Q2,2023,1555.0,872,2252,51,0.561,Swipe ,Grocery,608.04,0,48,F,Uneducated,Retirees,24247,Married,CA,2,40-49,Medium Income
717750858,Blue,200,0,117,25-06-2023,Week-26,Q2,2023,2973.0,2446,3769,78,0.823,Chip ,Entertainment,376.9,0,36,F,Graduate,Blue-collar,41820,Married,TX,2,30-39,Medium Income
717755058,Blue,175,1,103,25-06-2023,Week-26,Q2,2023,2687.0,1317,4096,76,0.49,Swipe ,Grocery,1187.84,0,50,M,High School,Blue-collar,50149,Single,NY,3,50-59,High Income
717756258,Blue,150,1,119,25-06-2023,Week-26,Q2,2023,16494.0,1158,7761,84,0.07,Swipe ,Grocery,1008.93,0,53,M,Uneducated,Selfemployeed,107595,Single,NJ,3,50-59,Very High Income
717757608,Gold,140,1,74,25-06-2023,Week-26,Q2,2023,34516.0,1051,8938,114,0.03,Swipe ,Bills,1430.08,0,48,M,Graduate,Govt,117452,Married,CA,1,40-49,Very High Income
717758583,Blue,480,1,72,25-06-2023,Week-26,Q2,2023,3624.0,1975,1469,23,0.545,Swipe ,Bills,279.11,0,46,F,Graduate,Selfemployeed,14841,Married,TX,3,40-49,Low Income
717759783,Blue,475,0,48,25-06-2023,Week-26,Q2,2023,5756.0,860,5298,72,0.149,Swipe ,Food,1165.56,0,50,M,Unknown,Selfemployeed,97681,Married,FL,3,50-59,High Income
717765183,Blue,200,0,152,25-06-2023,Week-26,Q2,2023,1438.3,0,4956,72,0.0,Swipe ,Entertainment,743.4,0,47,M,Uneducated,White-collar,87244,Married,NY,3,40-49,High Income
717769008,Blue,225,1,136,25-06-2023,Week-26,Q2,2023,11444.0,1278,2493,44,0.112,Swipe ,Entertainment,523.53,0,46,F,Graduate,Blue-collar,28522,Single,NY,1,40-49,Medium Income
717773433,Blue,430,1,97,25-06-2023,Week-26,Q2,2023,2448.0,0,5464,98,0.0,Swipe ,Fuel,1584.56,0,45,M,Post-Graduate,Blue-collar,99505,Married,CA,2,40-49,High Income
717774333,Blue,250,1,117,25-06-2023,Week-26,Q2,2023,8431.0,0,5189,57,0.0,Chip ,Travel,570.79,0,46,M,Graduate,Blue-collar,95425,Married,CA,2,40-49,High Income
717775608,Blue,200,1,76,25-06-2023,Week-26,Q2,2023,4830.0,1970,4850,80,0.408,Chip ,Fuel,582.0,1,50,M,Post-Graduate,Businessman,81104,Married,TX,3,50-59,High Income
717776808,Blue,250,1,81,25-06-2023,Week-26,Q2,2023,7353.0,1450,2005,54,0.197,Swipe ,Bills,481.2,1,39,F,Graduate,Selfemployeed,20061,Married,TX,3,30-39,Medium Income
717781608,Blue,100,1,107,25-06-2023,Week-26,Q2,2023,9230.0,1518,14082,99,0.164,Online ,Food,3520.5,1,30,F,Unknown,White-collar,151124,Single,FL,2,30-39,Very High Income
717783483,Platinum,280,1,105,25-06-2023,Week-26,Q2,2023,5016.0,2286,17038,122,0.456,Chip ,Travel,2726.08,1,46,F,Uneducated,Businessman,237308,Single,NY,1,40-49,Very High Income
717784983,Blue,340,0,88,25-06-2023,Week-26,Q2,2023,3893.0,1157,1536,39,0.297,Swipe ,Entertainment,291.84,0,46,F,Graduate,Selfemployeed,14975,Married,CA,1,40-49,Low Income
717787533,Blue,350,1,56,25-06-2023,Week-26,Q2,2023,5158.0,2190,1229,34,0.425,Swipe ,Fuel,172.06,0,31,M,Graduate,Selfemployeed,10390,Married,TX,1,30-39,Low Income
717788958,Platinum,385,1,90,25-06-2023,Week-26,Q2,2023,21615.0,570,16464,103,0.026,Chip ,Grocery,2304.96,0,58,M,High School,Businessman,234462,Single,FL,3,50-59,Very High Income
717790233,Blue,150,0,86,25-06-2023,Week-26,Q2,2023,1438.3,743,4730,80,0.517,Swipe ,Grocery,520.3,0,38,M,High School,Govt,75906,Single,NY,1,30-39,High Income
717793983,Silver,390,1,111,25-06-2023,Week-26,Q2,2023,18128.0,0,2503,49,0.0,Chip ,Bills,475.57,0,49,F,Post-Graduate,Govt,28658,Single,NY,1,40-49,Medium Income
717797658,Blue,195,1,164,25-06-2023,Week-26,Q2,2023,1438.3,740,4970,87,0.514,Swipe ,Bills,1391.6,0,37,M,Graduate,Selfemployeed,88074,Married,NY,3,30-39,High Income
717800358,Blue,475,1,99,25-06-2023,Week-26,Q2,2023,10111.0,868,4791,68,0.086,Chip ,Entertainment,718.65,0,39,M,High School,Retirees,78409,Unknown,CA,3,30-39,High Income
717804783,Blue,225,1,101,25-06-2023,Week-26,Q2,2023,6587.0,824,4160,70,0.125,Swipe ,Bills,1123.2,0,46,F,Uneducated,Blue-collar,52187,Single,CA,1,40-49,High Income
717806133,Blue,390,1,95,25-06-2023,Week-26,Q2,2023,23603.0,0,1382,31,0.0,Swipe ,Bills,331.68,0,56,F,Graduate,Selfemployeed,12911,Single,FL,3,50-59,Low Income
717812133,Blue,320,1,105,25-06-2023,Week-26,Q2,2023,3315.0,1243,4006,65,0.375,Chip ,Bills,320.48,0,45,M,Graduate,Businessman,47351,Married,NJ,3,40-49,Medium Income
717813558,Blue,425,1,117,25-06-2023,Week-26,Q2,2023,8389.0,1960,1334,38,0.234,Swipe ,Bills,346.84,0,41,F,Uneducated,Blue-collar,12084,Married,FL,2,40-49,Low Income
717819633,Blue,125,1,74,25-06-2023,Week-26,Q2,2023,3949.0,1463,4124,57,0.37,Swipe ,Food,659.84,0,55,M,Uneducated,Govt,50961,Single,NY,3,50-59,High Income
717822108,Blue,175,1,78,25-06-2023,Week-26,Q2,2023,3302.0,2517,4613,85,0.762,Swipe ,Entertainment,599.69,0,48,M,Unknown,Govt,70960,Single,CA,3,40-49,High Income
717823383,Blue,175,1,160,25-06-2023,Week-26,Q2,2023,3426.0,1841,4268,81,0.537,Swipe ,Fuel,384.12,0,31,M,Graduate,Selfemployeed,55830,Single,CA,2,30-39,High Income
717825033,Blue,450,0,80,25-06-2023,Week-26,Q2,2023,5444.0,2499,4509,80,0.459,Online ,Entertainment,360.72,0,59,M,Graduate,Blue-collar,65983,Single,NY,3,50-59,High Income
717826308,Blue,395,1,77,25-06-2023,Week-26,Q2,2023,2331.0,1798,4061,66,0.771,Chip ,Bills,649.76,0,44,F,High School,Selfemployeed,49081,Single,FL,3,40-49,Medium Income
717828108,Blue,245,1,102,25-06-2023,Week-26,Q2,2023,21875.0,2517,1327,31,0.115,Swipe ,Bills,92.89,0,51,F,Graduate,Blue-collar,11977,Married,TX,2,50-59,Low Income
717830583,Blue,295,1,83,25-06-2023,Week-26,Q2,2023,9133.0,2140,4101,88,0.234,Swipe ,Bills,246.06,0,44,M,Graduate,Govt,50328,Married,FL,2,40-49,High Income
717831783,Blue,150,1,149,25-06-2023,Week-26,Q2,2023,1942.0,1536,1371,38,0.791,Swipe ,Entertainment,123.39,0,45,F,Post-Graduate,Selfemployeed,12646,Married,CA,2,40-49,Low Income
717835908,Blue,245,1,93,25-06-2023,Week-26,Q2,2023,1438.3,681,2730,48,0.473,Swipe ,Entertainment,327.6,0,45,F,Graduate,Blue-collar,31944,Married,NJ,3,40-49,Medium Income
717836733,Blue,100,0,79,25-06-2023,Week-26,Q2,2023,5153.0,1378,4274,81,0.267,Swipe ,Grocery,1153.98,0,47,F,Post-Graduate,Businessman,56110,Single,CA,2,40-49,High Income
717837858,Blue,110,1,71,25-06-2023,Week-26,Q2,2023,17603.0,1063,2902,64,0.06,Swipe ,Grocery,348.24,0,50,F,High School,Blue-collar,33404,Married,CA,3,50-59,Medium Income
717840108,Blue,125,1,105,25-06-2023,Week-26,Q2,2023,4806.0,1357,1771,35,0.282,Swipe ,Bills,336.49,0,50,F,Uneducated,Blue-collar,15489,Single,TX,1,50-59,Low Income
717841683,Blue,225,1,96,25-06-2023,Week-26,Q2,2023,22651.0,1085,3915,72,0.048,Swipe ,Travel,704.7,0,56,M,High School,White-collar,45182,Single,CA,2,50-59,Medium Income
717843783,Silver,425,1,145,25-06-2023,Week-26,Q2,2023,13431.0,1583,2338,71,0.118,Swipe ,Entertainment,537.74,0,56,F,Post-Graduate,Blue-collar,25883,Unknown,CA,1,50-59,Medium Income
717846108,Blue,250,1,97,25-06-2023,Week-26,Q2,2023,12994.0,904,3734,74,0.07,Chip ,Entertainment,784.14,0,51,F,Graduate,Retirees,41189,Single,CA,1,50-59,Medium Income
717849708,Blue,250,0,147,25-06-2023,Week-26,Q2,2023,1438.3,738,4368,87,0.513,Swipe ,Food,1004.64,0,46,F,Graduate,Businessman,59275,Married,CA,3,40-49,High Income
717853233,Blue,350,1,122,25-06-2023,Week-26,Q2,2023,3306.0,706,4772,76,0.214,Swipe ,Food,1049.84,0,44,M,Graduate,Blue-collar,77680,Married,SC,3,40-49,High Income
717855933,Blue,445,0,110,25-06-2023,Week-26,Q2,2023,1776.0,1586,4350,71,0.893,Swipe ,Fuel,1131.0,0,39,F,High School,Retirees,58740,Single,NJ,3,30-39,High Income
717856983,Blue,285,1,119,25-06-2023,Week-26,Q2,2023,1840.0,1267,4515,76,0.689,Swipe ,Entertainment,316.05,0,50,M,Graduate,White-collar,66335,Single,FL,1,50-59,High Income
717859233,Blue,250,0,113,25-06-2023,Week-26,Q2,2023,12578.0,2517,8362,82,0.2,Swipe ,Fuel,2006.88,0,53,M,Graduate,Govt,113763,Married,CA,3,50-59,Very High Income
717860358,Blue,425,0,86,25-06-2023,Week-26,Q2,2023,5124.0,2235,1158,42,0.436,Online ,Bills,173.7,0,51,F,Graduate,Selfemployeed,7865,Married,NY,1,50-59,Low Income
717862308,Blue,475,0,93,25-06-2023,Week-26,Q2,2023,2901.0,2384,3835,78,0.822,Swipe ,Food,460.2,0,45,F,Graduate,White-collar,43293,Married,TX,3,40-49,Medium Income
717865008,Blue,330,0,71,25-06-2023,Week-26,Q2,2023,1438.3,468,4425,81,0.325,Swipe ,Bills,796.5,0,62,M,Graduate,Blue-collar,61902,Single,CA,1,60+,High Income
717866133,Blue,285,0,41,25-06-2023,Week-26,Q2,2023,2677.0,1390,2170,63,0.519,Swipe ,Travel,217.0,0,53,F,Graduate,Selfemployeed,22898,Married,NY,2,50-59,Medium Income
717870108,Blue,360,1,96,25-06-2023,Week-26,Q2,2023,1912.0,1172,4841,81,0.613,Swipe ,Grocery,871.38,0,48,M,Unknown,Selfemployeed,80795,Married,NY,1,40-49,High Income
717874533,Blue,150,1,74,25-06-2023,Week-26,Q2,2023,6362.0,0,1968,51,0.0,Swipe ,Fuel,137.76,0,32,F,Post-Graduate,Businessman,19390,Single,CA,1,30-39,Low Income
717877533,Blue,440,1,88,25-06-2023,Week-26,Q2,2023,11314.0,0,3761,70,0.0,Chip ,Bills,263.27,0,45,M,Graduate,Selfemployeed,41677,Single,NY,3,40-49,Medium Income
717878883,Blue,355,0,113,25-06-2023,Week-26,Q2,2023,1438.3,0,4463,71,0.0,Swipe ,Fuel,535.56,0,58,M,Graduate,Blue-collar,63804,Married,NJ,1,50-59,High Income
717885183,Blue,200,0,58,25-06-2023,Week-26,Q2,2023,2622.0,2489,2717,79,0.949,Swipe ,Fuel,271.7,0,40,F,Uneducated,Selfemployeed,31787,Married,NY,3,40-49,Medium Income
717886008,Blue,345,1,98,25-06-2023,Week-26,Q2,2023,6102.0,0,4527,67,0.0,Online ,Entertainment,860.13,0,55,M,High School,White-collar,66919,Single,CA,2,50-59,High Income
717888108,Blue,365,0,80,25-06-2023,Week-26,Q2,2023,2872.0,2517,3635,62,0.876,Swipe ,Food,799.7,0,42,F,Doctorate,Businessman,39586,Married,CA,1,40-49,Medium Income
717890583,Blue,110,0,114,25-06-2023,Week-26,Q2,2023,3503.0,1572,4671,93,0.449,Chip ,Entertainment,794.07,0,41,M,Doctorate,Govt,73595,Single,CA,2,40-49,High Income
717891558,Blue,195,1,105,25-06-2023,Week-26,Q2,2023,3298.0,2200,1052,32,0.667,Swipe ,Bills,115.72,0,47,F,Post-Graduate,Selfemployeed,5525,Unknown,TX,3,40-49,Low Income
717893358,Blue,245,0,70,25-06-2023,Week-26,Q2,2023,7951.0,1456,4452,65,0.183,Swipe ,Travel,267.12,0,44,M,Unknown,Businessman,63150,Married,AK,1,40-49,High Income
717895833,Blue,295,1,97,25-06-2023,Week-26,Q2,2023,6455.0,1837,8001,99,0.285,Swipe ,Fuel,720.09,0,49,M,High School,Businessman,109884,Single,TX,2,40-49,Very High Income
717898758,Silver,125,1,112,25-06-2023,Week-26,Q2,2023,12207.0,0,5838,74,0.0,Swipe ,Food,1517.88,0,42,M,High School,Businessman,100614,Single,FL,3,40-49,Very High Income
717903108,Blue,200,1,155,25-06-2023,Week-26,Q2,2023,4283.0,488,4689,65,0.114,Chip ,Fuel,422.01,0,54,M,High School,Businessman,74255,Single,TX,3,50-59,High Income
717904383,Blue,485,0,113,25-06-2023,Week-26,Q2,2023,18693.0,2052,1516,44,0.11,Swipe ,Bills,303.2,0,47,F,Graduate,Selfemployeed,14975,Married,TX,1,40-49,Low Income
717906783,Blue,455,1,113,25-06-2023,Week-26,Q2,2023,5207.0,1748,1310,26,0.336,Swipe ,Travel,327.5,0,48,F,Graduate,Selfemployeed,11636,Married,NY,3,40-49,Low Income
717908208,Blue,445,1,125,25-06-2023,Week-26,Q2,2023,2525.0,1595,4859,82,0.632,Swipe ,Entertainment,1166.16,0,39,M,Graduate,White-collar,81827,Unknown,CA,1,30-39,High Income
717912483,Blue,435,1,53,25-06-2023,Week-26,Q2,2023,27259.0,0,1376,35,0.0,Swipe ,Bills,357.76,0,47,F,Graduate,Selfemployeed,12753,Married,CA,3,40-49,Low Income
717914808,Blue,175,0,95,25-06-2023,Week-26,Q2,2023,4465.0,703,4044,66,0.157,Swipe ,Entertainment,647.04,0,49,F,Graduate,Govt,48601,Single,CA,3,40-49,Medium Income
717915783,Blue,250,0,89,25-06-2023,Week-26,Q2,2023,4541.0,1037,2829,44,0.228,Swipe ,Grocery,169.74,0,56,F,Unknown,Govt,32814,Married,TX,2,50-59,Medium Income
717916758,Blue,325,1,92,25-06-2023,Week-26,Q2,2023,10509.0,2388,1365,34,0.227,Swipe ,Grocery,218.4,0,40,F,Graduate,Blue-collar,12517,Single,NJ,3,40-49,Low Income
717920583,Blue,245,1,49,25-06-2023,Week-26,Q2,2023,1443.0,0,4673,59,0.0,Chip ,Food,841.14,0,62,M,Uneducated,Blue-collar,73603,Single,WA,3,60+,High Income
717924933,Blue,200,0,133,25-06-2023,Week-26,Q2,2023,3745.0,1291,4956,88,0.345,Swipe ,Fuel,1288.56,0,48,M,High School,Businessman,87284,Married,FL,3,40-49,High Income
717926358,Blue,225,1,110,25-06-2023,Week-26,Q2,2023,5494.0,2142,8328,78,0.39,Swipe ,Food,2415.12,0,50,M,Uneducated,Blue-collar,113379,Single,FL,1,50-59,Very High Income
717928308,Silver,270,1,91,25-06-2023,Week-26,Q2,2023,13669.0,1774,15772,130,0.13,Chip ,Travel,3785.28,0,45,F,High School,Businessman,223135,Married,CA,2,40-49,Very High Income
717929133,Blue,125,1,169,25-06-2023,Week-26,Q2,2023,14450.0,2440,1235,30,0.169,Swipe ,Bills,74.1,0,41,F,Graduate,Blue-collar,10513,Married,CA,1,40-49,Low Income
717930483,Blue,420,1,85,25-06-2023,Week-26,Q2,2023,5616.0,0,1564,31,0.0,Swipe ,Fuel,375.36,0,44,F,Graduate,Selfemployeed,14975,Single,TX,1,40-49,Low Income
717940008,Blue,95,0,72,25-06-2023,Week-26,Q2,2023,3251.0,1887,3228,67,0.58,Swipe ,Fuel,451.92,0,54,F,Graduate,Blue-collar,35614,Married,NY,1,50-59,Medium Income
717942033,Blue,455,0,73,25-06-2023,Week-26,Q2,2023,33552.0,1252,14490,98,0.037,Swipe ,Food,4057.2,0,41,F,Doctorate,Businessman,171346,Single,TX,3,40-49,Very High Income
717945108,Blue,280,1,93,02-07-2023,Week-27,Q3,2023,3088.0,1477,5095,77,0.478,Swipe ,Entertainment,1273.75,0,39,M,Graduate,Businessman,92824,Single,NJ,1,30-39,High Income
717947508,Blue,320,0,93,02-07-2023,Week-27,Q3,2023,1626.0,1013,5262,83,0.623,Swipe ,Bills,1157.64,0,45,M,Graduate,White-collar,97077,Single,NY,3,40-49,High Income
717949008,Blue,300,0,86,02-07-2023,Week-27,Q3,2023,1554.0,412,2341,43,0.265,Chip ,Grocery,1087.28,0,50,F,Graduate,Retirees,25906,Married,TX,1,50-59,Medium Income
717949983,Blue,460,0,105,02-07-2023,Week-27,Q3,2023,8168.0,2137,3554,82,0.262,Chip ,Grocery,746.34,0,35,F,Graduate,White-collar,38770,Married,CA,3,30-39,Medium Income
717953283,Blue,380,1,168,02-07-2023,Week-27,Q3,2023,2122.0,1189,4379,45,0.56,Swipe ,Grocery,1226.12,0,29,M,Post-Graduate,Retirees,59616,Single,NJ,2,18-29,High Income
717954333,Blue,410,0,87,02-07-2023,Week-27,Q3,2023,1781.0,935,5093,77,0.525,Swipe ,Fuel,1426.04,0,44,M,Graduate,Retirees,92818,Single,NY,3,40-49,High Income
717956283,Blue,275,1,105,02-07-2023,Week-27,Q3,2023,10953.0,1945,1277,29,0.178,Swipe ,Bills,114.93,0,58,F,High School,Selfemployeed,11158,Single,TX,2,50-59,Low Income
717958833,Blue,150,1,73,02-07-2023,Week-27,Q3,2023,1535.0,700,1848,25,0.456,Swipe ,Bills,110.88,0,53,F,Uneducated,Govt,17042,Single,CA,3,50-59,Low Income
717960033,Blue,375,1,70,02-07-2023,Week-27,Q3,2023,2484.0,1495,4084,86,0.602,Swipe ,Grocery,408.4,0,43,F,Unknown,Blue-collar,49859,Single,TX,1,40-49,Medium Income
717961458,Blue,470,1,118,02-07-2023,Week-27,Q3,2023,2934.0,2381,3396,64,0.812,Swipe ,Fuel,882.96,0,52,F,Graduate,Retirees,36975,Single,CA,1,50-59,Medium Income
717965808,Blue,150,0,113,02-07-2023,Week-27,Q3,2023,9383.0,829,5783,73,0.088,Chip ,Fuel,809.62,0,57,M,Uneducated,Retirees,100546,Married,TX,1,50-59,Very High Income
717966933,Blue,175,0,99,02-07-2023,Week-27,Q3,2023,2467.0,1446,5024,81,0.586,Swipe ,Fuel,1306.24,0,51,M,Graduate,Selfemployeed,90442,Single,CA,3,50-59,High Income
717967833,Blue,360,1,64,02-07-2023,Week-27,Q3,2023,2677.0,1555,4757,81,0.581,Online ,Entertainment,951.4,0,35,M,Graduate,Businessman,76924,Married,CA,3,30-39,High Income
717970158,Blue,455,1,72,02-07-2023,Week-27,Q3,2023,8083.0,0,3942,84,0.0,Online ,Entertainment,823.62,0,41,F,High School,Selfemployeed,45778,Single,CA,3,40-49,Medium Income
717971208,Blue,395,1,104,02-07-2023,Week-27,Q3,2023,2077.0,0,3647,69,0.0,Swipe ,Fuel,729.4,0,47,F,Graduate,Retirees,39847,Married,TX,3,40-49,Medium Income
717972408,Blue,495,1,81,02-07-2023,Week-27,Q3,2023,2558.0,2016,3792,78,0.788,Chip ,Bills,265.44,0,38,F,Graduate,Selfemployeed,42278,Single,TX,2,30-39,Medium Income
717975333,Blue,200,1,117,02-07-2023,Week-27,Q3,2023,25300.0,1330,837,15,0.053,Swipe ,Travel,217.62,0,45,F,Uneducated,Selfemployeed,2565,Single,TX,3,40-49,Low Income
717978033,Blue,365,0,92,02-07-2023,Week-27,Q3,2023,5257.0,1572,2822,73,0.299,Swipe ,Fuel,282.2,0,41,F,Unknown,White-collar,32767,Married,NY,2,40-49,Medium Income
717979008,Blue,125,1,70,02-07-2023,Week-27,Q3,2023,2105.0,1072,4833,81,0.509,Swipe ,Bills,338.31,0,42,M,Graduate,Govt,80116,Married,TX,2,40-49,High Income
717983058,Blue,150,0,108,02-07-2023,Week-27,Q3,2023,1982.0,1068,3058,58,0.539,Swipe ,Bills,458.7,0,54,F,Unknown,White-collar,34450,Married,NJ,3,50-59,Medium Income
717985158,Blue,465,1,165,02-07-2023,Week-27,Q3,2023,2335.0,1373,4267,81,0.588,Swipe ,Food,682.72,0,36,M,Uneducated,Selfemployeed,55795,Married,FL,1,30-39,High Income
717986058,Blue,420,1,72,02-07-2023,Week-27,Q3,2023,5240.0,1608,2712,64,0.307,Swipe ,Fuel,986.48,0,43,F,Unknown,Govt,31737,Married,TX,3,40-49,Medium Income
717987258,Blue,345,1,106,02-07-2023,Week-27,Q3,2023,2594.0,1686,4503,67,0.65,Chip ,Fuel,315.21,0,40,M,Doctorate,Retirees,65615,Married,NY,2,40-49,High Income
717990183,Blue,150,0,116,02-07-2023,Week-27,Q3,2023,7474.0,2444,5100,79,0.327,Swipe ,Bills,1071.0,0,49,M,Unknown,Govt,93046,Married,CA,3,40-49,High Income
717991533,Platinum,435,1,109,02-07-2023,Week-27,Q3,2023,3843.0,1460,16461,105,0.38,Chip ,Travel,1481.49,0,50,M,Graduate,Businessman,234359,Single,CA,2,50-59,Very High Income
717992433,Blue,125,0,89,02-07-2023,Week-27,Q3,2023,11900.0,1796,14666,101,0.151,Chip ,Entertainment,2933.2,0,54,F,Graduate,Businessman,179749,Married,NY,2,50-59,Very High Income
717994608,Blue,110,0,153,02-07-2023,Week-27,Q3,2023,7158.0,0,2113,60,0.0,Swipe ,Entertainment,422.6,0,35,F,Unknown,Businessman,21735,Married,NY,1,30-39,Medium Income
717995958,Blue,200,1,73,02-07-2023,Week-27,Q3,2023,1634.0,1463,4397,72,0.895,Chip ,Entertainment,527.64,0,46,M,Graduate,Blue-collar,60178,Married,FL,3,40-49,High Income
717998058,Blue,285,1,106,02-07-2023,Week-27,Q3,2023,2585.0,2019,2644,40,0.781,Swipe ,Bills,449.48,0,57,M,Graduate,White-collar,31136,Single,CA,1,50-59,Medium Income
717999183,Blue,475,0,117,02-07-2023,Week-27,Q3,2023,4108.0,1659,2275,58,0.404,Swipe ,Grocery,659.75,0,46,F,High School,Govt,24677,Married,CA,3,40-49,Medium Income
718000383,Blue,125,1,67,02-07-2023,Week-27,Q3,2023,23566.0,1147,4274,64,0.049,Swipe ,Fuel,1111.24,0,45,M,Graduate,White-collar,56087,Single,FL,3,40-49,High Income
718001508,Blue,470,0,94,02-07-2023,Week-27,Q3,2023,2890.0,2150,4377,84,0.744,Swipe ,Bills,962.94,0,59,F,Unknown,Retirees,59555,Single,NY,3,50-59,High Income
718002633,Silver,415,1,92,02-07-2023,Week-27,Q3,2023,16002.0,2076,3667,52,0.13,Swipe ,Bills,330.03,0,41,M,Post-Graduate,Selfemployeed,40086,Married,NY,1,40-49,Medium Income
718005108,Blue,340,1,132,02-07-2023,Week-27,Q3,2023,2096.0,1711,3692,68,0.816,Chip ,Fuel,959.92,0,41,F,Uneducated,Selfemployeed,40495,Married,CA,3,40-49,Medium Income
718006608,Blue,175,0,120,02-07-2023,Week-27,Q3,2023,7742.0,1163,9081,100,0.15,Swipe ,Food,1452.96,0,47,M,Unknown,White-collar,117870,Single,NJ,3,40-49,Very High Income
718009158,Blue,125,1,75,02-07-2023,Week-27,Q3,2023,2563.0,1860,3774,83,0.726,Swipe ,Entertainment,717.06,0,32,M,Graduate,Retirees,41890,Married,NJ,3,30-39,Medium Income
718010133,Blue,250,1,135,02-07-2023,Week-27,Q3,2023,2888.0,1641,3703,61,0.568,Swipe ,Bills,999.81,0,61,F,Graduate,Businessman,40734,Unknown,TX,1,60+,Medium Income
718011783,Blue,495,1,118,02-07-2023,Week-27,Q3,2023,2205.0,1337,1591,38,0.606,Swipe ,Bills,350.02,0,48,F,Graduate,Selfemployeed,14975,Single,NY,1,40-49,Low Income
718016808,Blue,140,0,76,02-07-2023,Week-27,Q3,2023,2064.0,1282,1475,27,0.621,Swipe ,Grocery,513.0,0,26,M,Graduate,Selfemployeed,14975,Single,NJ,3,18-29,Low Income
718020408,Blue,300,0,112,02-07-2023,Week-27,Q3,2023,1977.0,545,4393,72,0.276,Swipe ,Grocery,658.95,0,52,M,High School,Selfemployeed,60117,Single,NY,3,50-59,High Income
718021608,Blue,125,1,97,02-07-2023,Week-27,Q3,2023,1533.0,728,4659,83,0.475,Swipe ,Fuel,372.72,0,41,M,Graduate,Businessman,73102,Single,TX,2,40-49,High Income
718023708,Silver,300,0,87,02-07-2023,Week-27,Q3,2023,14839.0,2226,14625,115,0.15,Swipe ,Entertainment,877.5,0,45,M,Uneducated,Businessman,177518,Single,TX,3,40-49,Very High Income
718024908,Blue,175,0,148,02-07-2023,Week-27,Q3,2023,2743.0,1705,6993,97,0.622,Swipe ,Fuel,909.09,0,55,M,Graduate,White-collar,101440,Married,CA,3,50-59,Very High Income
718025808,Blue,325,0,105,02-07-2023,Week-27,Q3,2023,5852.0,1935,3689,55,0.331,Chip ,Grocery,1069.81,0,46,F,Uneducated,Govt,40449,Unknown,VA,3,40-49,Medium Income
718026858,Blue,125,0,90,02-07-2023,Week-27,Q3,2023,2370.0,1490,4751,80,0.629,Swipe ,Entertainment,617.63,0,41,M,Unknown,Businessman,76644,Married,NY,1,40-49,High Income
718030083,Blue,300,0,56,02-07-2023,Week-27,Q3,2023,7871.0,1687,1428,22,0.214,Swipe ,Bills,214.2,0,45,F,High School,Blue-collar,13842,Single,NY,1,40-49,Low Income
718031508,Blue,330,0,71,02-07-2023,Week-27,Q3,2023,1535.0,0,5168,76,0.0,Swipe ,Grocery,465.12,0,42,M,High School,Selfemployeed,95028,Single,NY,1,40-49,High Income
718032483,Blue,125,1,103,02-07-2023,Week-27,Q3,2023,1438.3,611,4688,89,0.425,Swipe ,Grocery,1218.88,0,45,M,Graduate,White-collar,74229,Married,FL,3,40-49,High Income
718034058,Blue,125,1,93,02-07-2023,Week-27,Q3,2023,8529.0,901,4252,68,0.106,Swipe ,Entertainment,722.84,0,50,F,Graduate,Blue-collar,55254,Married,TX,1,50-59,High Income
718037433,Blue,200,1,101,02-07-2023,Week-27,Q3,2023,1654.0,1253,1887,60,0.758,Swipe ,Bills,528.36,0,58,F,Uneducated,Retirees,17818,Married,NY,3,50-59,Low Income
